Investigation Type,Latitude,Longitude,Aircraft Category,Make,Amateur Built,Number of Engines,Engine Type,Purpose of Flight,Weather Condition,
 Incident ,39.705556,-75.033056,, Fairchild-Heliporter , No ,1, Turbo Prop , Other Work Use , VMC , 
 Accident ,45.888055,-110.977778,, Cirrus Design Corp. , No ,1, Reciprocating , Personal , VMC , 
 Accident ,45.566667,-119.415278,, Maule , No ,1, Reciprocating , Personal , VMC , 
 Accident ,39.57,-104.849166,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,41.407222,-95.046944, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,34.015833,-118.451389, Airplane , Piper , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,34.804444,-89.521111, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,42.55,-94.183333, Ultralight , Goiden Circle , No ,1, Reciprocating , Personal , VMC , 
 Accident ,26.175834,-98.238611,, Convair , No ,2, Turbo Prop , Flight Test , IMC , 
 Accident ,25.933889,-80.150278,, Convair Div. of Gen. Dynamics , No ,2, Reciprocating ,, VMC , 
 Accident ,44.734166,-103.861944, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,40.650556,-81.633333,, Close , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,37.183333,-77.5,, Cessna , No ,2, Reciprocating , Executive/Corporate , VMC , 
 Accident ,35.081111,-85.009167,, Cessna , No ,2, Reciprocating , Business , VMC , 
 Accident ,30.6375,-86.993611,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,40.85,-74.060833,, Gulfstream Aerospace , No ,2, Turbo Fan ,, VMC , 
 Accident ,32.353889,-97.676389,, Piper , No ,1, Reciprocating , Business , VMC , 
 Accident ,,,, Cessna , No ,,, Unknown ,, 
 Accident ,32.065,-103.558333,, Piper , No ,1, Reciprocating , Aerial Observation , VMC , 
 Accident ,36.671667,-96.405556,, Cessna , No ,1,, Positioning , VMC , 
 Accident ,38.959722,-94.371667, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,-7.5,110.75,, McDonnell Douglas , No ,,,, VMC , 
 Accident ,39.871945,-75.241111,, Mitsubishi , No ,2, Turbo Prop ,, VMC , 
 Accident ,38.664444,-90.7025,, Hamburger Flugzeugbau (HFB) , No ,2, Turbo Jet , Ferry , IMC , 
 Accident ,,,, Piper , No ,,,,, 
 Accident ,,,, Gulfstream Aerospace , No ,2, Turbo Fan , Executive/Corporate , VMC , 
 Accident ,40.570278,-75.488055,, Piper , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,35.553889,-87.178889,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,41.411667,-81.849722, Airplane , Embraer , No ,2, Turbo Fan , Positioning , VMC , 
 Accident ,38.511111,-107.906111,, Canadair , No ,2, Turbo Fan ,, IMC , 
 Accident ,37.261944,-117.810278,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,44.666389,-93.783611,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,42.758333,-74.132778,, Cessna , No ,1, Reciprocating , Other Work Use , VMC , 
 Accident ,48.193333,-122.150833,, Robinson , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,-38.65,175.25,, Robinson , No ,,, Aerial Application , VMC , 
 Accident ,42.425834,-71.792777,, Chumsae , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,34.646111,67.666667,, CASA , No ,2, Turbo Prop ,, VMC , 
 Accident ,,,, Beech , No ,,, Personal , VMC , 
 Accident ,35.765,-80.956667, Airplane , Mooney , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,37.251111,-78.834722, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,39.916945,-76.872778, Airplane , Piper , No ,1, Reciprocating , Personal , IMC , 
 Accident ,33.476667,-89.634722,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,31.234444,-94.75,, Wingo , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,33.897777,-117.6025,, Cessna , No ,2, Reciprocating , Personal , VMC , 
 Accident ,40.617778,-96.924723, Airplane , Spaulding , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,34.654444,-112.419445,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,39.166667,-77.6,, Cessna , No ,2, Reciprocating , Personal , IMC , 
 Accident ,38.450833,-90.2375,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,28.324723,-80.618611,, Taylorcraft , No ,1, Reciprocating , Personal , VMC , 
 Accident ,29.601389,-95.326667,, Gulfstream Aerospace , No ,2, Turbo Fan , Positioning , IMC , 
 Accident ,34.333333,-117.4,, Schweizer , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,39.401667,-77.984444,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,43.971111,-116.615556,, Trikes , No ,1, Reciprocating , Personal , VMC , 
 Accident ,38.24,-77.248333,, Unknown , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,36.008889,-86.52, Helicopter , Enstrom , No ,1, Reciprocating , Personal , VMC , 
 Accident ,43.109444,-88.486111, Airplane , Olson , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,29.228056,-82.155833, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,41.688333,-69.991111, Gyrocraft , Vigneau , Yes ,1, Reciprocating , Instructional , VMC , 
 Accident ,40.108611,-85.613056, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Bombardier , No ,,,, VMC , 
 Incident ,39.8275,-104.660556,, McDonnell Douglas , No ,2, Turbo Fan ,, IMC , 
 Accident ,37.883333,-80.5,, Cessna , No ,1, Reciprocating , Business , VMC , 
 Accident ,32.289444,-106.921945,, Farrell , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,33.434166,-112.011389,, Beech , No ,2, Turbo Prop ,, VMC , 
 Accident ,34.640277,-86.773056, Airplane , Beech , No ,1, Reciprocating , Personal , IMC , 
 Accident ,42,-71.196666, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,44.627778,-93.228056, Airplane , Cessna , No ,1, Reciprocating , Personal , IMC , 
 Accident ,60.779723,-161.838055,, Cessna , No ,1, Reciprocating , Positioning , VMC , 
 Accident ,35.373334,-85.391666,," Golden Circle Air, Inc. ", Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,10.603056,-66.990555,, British Aerospace , No ,,,, IMC , 
 Accident ,32.239166,-90.928334, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,42.208611,-75.979723, Airplane , SOCATA , No ,1, Reciprocating , Personal , IMC , 
 Accident ,30.212778,-85.8725, Helicopter , Enstrom , No ,1, Reciprocating , Other Work Use , VMC , 
 Accident ,35.020834,-112.368333,, Cessna , No ,2, Reciprocating , Aerial Observation , VMC , 
 Accident ,40.451667,-105.011667,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Incident ,33.356944,-84.571945,, Cirrus Design Corp. , No ,1, Reciprocating , Business , VMC , 
 Accident ,51.330834,0.0325,, Robinson , No ,,,,, 
 Accident ,29.533611,-98.469723,, Piper , No ,2, Reciprocating , Personal , IMC , 
 Accident ,43.898055,-76.421111,, Enstrom , No ,1, Reciprocating , Other Work Use , VMC , 
 Accident ,43.868611,-123.033889,, Hannah , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,34.2675,-77.818056, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,40.245833,-82.975, Airplane , Syreini , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,37.151111,-84.2575,, Labhart , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,34.566945,-90.315,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,35.203889,-85.898611,, Bellanca , No ,1, Reciprocating , Personal , VMC , 
 Accident ,40.163611,-105.162778,, Cessna , No ,1, Reciprocating , Business , IMC , 
 Accident ,28.843333,-81.63,, Joseph R. Sirgo , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Bell , No ,1, Turbo Shaft , Other Work Use , VMC , 
 Accident ,42.947222,-87.896666,, Saab-Scania AB (Saab) , No ,2, Turbo Prop ,, VMC , 
 Accident ,41.368334,-96.0225,, HEDGE , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,34.523056,-114.514444,, Beech , No ,1, Reciprocating , Personal , IMC , 
 Accident ,32.8,-116.966667,, Great Lakes , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,36.898889,-89.561667, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,42.825556,-82.513333, Airplane , Gray , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,44.256944,-121.15,, Luscombe , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,37.618611,-84.363611,, Cessna , No ,1, Reciprocating , Personal , IMC , 
 Accident ,25.907222,-80.278334,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,34.581111,-117.188055,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Incident ,,,, Blair-American , Yes ,1, Reciprocating , Personal , VMC , 
 Incident ,,,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Robinson , No ,,, Unknown ,, 
 Accident ,13.833333,-88.916667,, Cessna , No ,,, Business , VMC , 
 Accident ,40.366945,-3.783333,, Robinson , No ,,, Instructional , VMC , 
 Accident ,34.699166,-119.658889,, Piper , No ,1, Reciprocating , Business , VMC , 
 Accident ,38.373056,-81.593055,, Champion , No ,1, Reciprocating , Personal , VMC , 
 Accident ,36.288333,-115.294166, Airplane , Cessna , No ,1, Reciprocating , Business , VMC , 
 Accident ,38.576111,-121.259722, Airplane , Cessna , No ,1, Reciprocating , Business , VMC , 
 Accident ,36.039444,-95.984444,, Bell , No ,, Turbo Shaft , Positioning , VMC , 
 Accident ,34.199722,-119.218611,, American Eurocopter , No ,1, Turbo Shaft , Instructional , VMC , 
 Accident ,43.564444,-116.222778,, Swearingen , No ,2, Turbo Prop ,, IMC , 
 Accident ,28.701111,-100.468056,, Robinson , No ,1, Reciprocating , Other Work Use , VMC , 
 Accident ,42.405556,-83.005833,, Piper , No ,2, Reciprocating , Personal , VMC , 
 Accident ,33.883056,-84.297777,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,28.7775,-81.2375,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Boeing , No ,,,,, 
 Incident ,,,, Boeing , No ,,,,, 
 Incident ,,,, Boeing , No ,,,,, 
 Accident ,29.249722,-81.459167, Airplane , Champion , No ,1, Reciprocating , Other Work Use , VMC , 
 Accident ,27.341944,-80.521945, Airplane , Beech , No ,2, Reciprocating , Personal , VMC , 
 Accident ,38.707778,-94.584166, Airplane ," Jabat, Inc. ", Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,41.425556,-88.418611, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,35.896111,-79.765, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,41.707222,-73.737777, Airplane , Kinner , No ,1, Reciprocating , Personal , VMC , 
 Accident ,32.389444,-94.774167,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,41.440277,-94.769723,, Bruce , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,33.45,-111.716667,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,44.105,-102.938055,, Taylorcraft , No ,1, Reciprocating , Personal , VMC , 
 Accident ,28.483333,-90.316667,, Bell , No ,1, Turbo Shaft ,, VMC , 
 Accident ,35.383333,-84.55,, Franzreb , Yes ,1, Unknown , Personal , VMC , 
 Accident ,36.800278,-102.515278,, Piper , No ,2, Reciprocating , Ferry , VMC , 
 Accident ,29.509167,-95.470556,, Wilson , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,34.933611,-104.643333, Airplane , Mooney , No ,1, Reciprocating , Personal , VMC , 
 Accident ,36.32,-105.294166, Airplane , Temco , No ,1, Reciprocating , Personal , VMC , 
 Accident ,33.298611,-111.915833, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,29.077778,-81.044444, Helicopter , Robinson , No ,1, Reciprocating , Unknown , VMC , 
 Accident ,,,, Boeing , No ,,,, IMC , 
 Accident ,43.5875,-71.266111,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Incident ,,,, Boeing , No ,,,,, 
 Accident ,33.795,-118.325556,, Cessna , No ,1, Reciprocating , Positioning , VMC , 
 Accident ,24.485277,-81.790278,, SOCATA , No ,1, Reciprocating , Personal , VMC , 
 Accident ,28.948889,-81.893055,," J.D. Calhoun, Inc. ", Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,25.05,-77.466667,, Piper , No ,,, Personal , IMC , 
 Accident ,41.743889,-72.18,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,40.62,-111.993333, Airplane , Aircraft Mfg & Dev. Co. (AMD) , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,33.9425,-81.121389, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,33.45,-111.716667,, Eurocopter , No ,1, Turbo Shaft , Positioning , VMC , 
 Accident ,26.001389,-80.240555,, Rawdon Bros. Aircraft , No ,1, Reciprocating , Other Work Use , VMC , 
 Accident ,41.184444,-112.001111,, Piper , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,37.081667,-121.596944,, Bell , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,39.656389,-107.154722,, Miller , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,35.259444,-113.938055,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,34.835833,-118.768334,, Cessna , No ,1, Reciprocating , Personal , IMC , 
 Accident ,41.421945,-88.417778, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,,,, Bölkow , No ,2, Turbo Shaft , Executive/Corporate , VMC , 
 Accident ,30.473334,-87.1875,, Cessna , No ,2, Reciprocating , Personal , VMC , 
 Accident ,28.735277,-81.629167, Airplane , Steven W. Jones , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,62.323056,-150.083333, Airplane , Champion , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,61.95,-151.196666, Airplane , Bellanca , No ,1, Reciprocating , Personal , VMC , 
 Accident ,30.277223,-81.799722, Airplane , Cessna , No ,1, Reciprocating , Skydiving , VMC , 
 Accident ,33.063333,-80.279445,, Bellanca Citabria , No ,1, Reciprocating , Personal , VMC , 
 Accident ,36.2125,-115.196111,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,35.312778,-82.433333,, David Nielson , Yes ,1, Reciprocating , Flight Test , VMC , 
 Accident ,40.384166,-92.371389,, Beech , No ,1, Reciprocating , Personal , VMC , 
 Accident ,41.920556,-71.491111,, Douglas , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,47.001944,-123.066389,, Cessna , No ,1, Reciprocating , Personal , IMC , 
 Accident ,38.283333,-104.5,, Cirrus Design Corp. , No ,1, Reciprocating , Personal , VMC , 
 Accident ,61.95,-151.183333, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,38.376667,-121.962222, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,38.257778,-122.605556, Airplane , Champion , No ,1, Reciprocating , Personal , VMC , 
 Accident ,30.626389,-88.067778, Airplane , Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,31.881111,-106.704722, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,-34.465278,-58.584166,, Cessna , No ,,, Personal , VMC , 
 Accident ,30.235833,-81.680556,, Scottish Aviation , No ,1, Reciprocating , Personal , VMC , 
 Accident ,42.168334,-87.934444,, Piper , No ,1, Reciprocating , Personal , IMC , 
 Accident ,34.993055,-98.4,, Huber , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,35.462222,-82.552778,, Beech , No ,2, Reciprocating , Business , IMC , 
 Accident ,32.290833,-90.398611,, Cessna , No ,1, Reciprocating ,, IMC , 
 Accident ,40.691666,-80.177778,, Cessna , No ,1, Reciprocating , Other Work Use , VMC , 
 Accident ,39.871945,-75.241111,, Bombardier , No ,2, Turbo Fan ,, VMC , 
 Accident ,33.622778,-92.763333, Gyrocraft , McCulloch , No ,1, Reciprocating , Personal , VMC , 
 Accident ,38.944444,-77.455556,, Beech , No ,2, Turbo Prop , Business , VMC , 
 Accident ,27.598611,-80.501944,, David Cadorette , Yes ,1, Reciprocating , Instructional , VMC , 
 Accident ,41.291389,-83.807778,, Fairchild , No ,1, Reciprocating , Personal , VMC , 
 Accident ,42.554167,-71.758889,, SanClemente , Yes ,1, Reciprocating , Flight Test , VMC , 
 Accident ,31.558611,-83.895555,, Rogers , Yes ,1, Turbo Prop , Personal , VMC , 
 Accident ,41.989444,-88.101389,, Kramer , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,44.043333,-89.172223,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,37.256667,-92.372778,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,33.646389,-81.711389,, Beech , No ,1, Reciprocating , Personal , IMC , 
 Accident ,18.455833,-66.105833,, Piper , No ,2, Reciprocating , Personal , VMC , 
 Accident ,32.006389,-111.654167,, Hughes , No ,1, Turbo Shaft , Public Aircraft , VMC , 
 Accident ,32.896666,-97.037777,, Saab-Scania AB (Saab) , No ,2, Turbo Prop ,, VMC , 
 Accident ,32.411111,-99.681667, Airplane , Piper , No ,1, Reciprocating , Personal , IMC , 
 Accident ,32.834166,-115.578611, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,35.972778,-115.134444, Airplane , Bellanca , No ,1, Reciprocating , Personal , VMC , 
 Accident ,40.633333,-111.883333, Airplane , Cessna , No ,2, Reciprocating , Personal , IMC , 
 Accident ,32.933333,129.933333,, Beech , No ,,, Personal , VMC , 
 Accident ,39.536389,-89.332223,, Cessna , No ,1, Reciprocating , Business , VMC , 
 Accident ,37.044166,-101.005556,, Strissel , Yes ,1, Reciprocating , Personal , VMC , 
 Accident ,32.568611,-116.844444,, Learjet , No ,2, Turbo Jet , Positioning , VMC , 
 Accident ,36.706111,-80.192222,, Beech , No ,2, Turbo Prop , Executive/Corporate , IMC , 
 Accident ,27.461389,-82.453611,, Rockwell , No ,1, Reciprocating , Personal , VMC , 
 Accident ,35.315556,-82.353056,, Beech , No ,1, Reciprocating , Personal , IMC , 
 Accident ,39.083611,-119.750278,, AMS Flight , No ,1, Reciprocating , Personal , VMC , 
 Accident ,33.460833,-111.728334,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,33.916667,-81.4,, North American , No ,1, Reciprocating , Personal , VMC , 
 Accident ,46.900833,-114.064722,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,39.515556,-107.686666,, Cessna , No ,1, Reciprocating , Personal , VMC , 
 Accident ,40.809444,-75.761389, Airplane , Piper , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,,,, Cessna , No ,,, Unknown ,, 
 Accident ,,,, Beech , No ,,,, VMC , 
 Accident ,26.219445,-79.866945,, Piper , No ,2, Reciprocating , Positioning , VMC , 
 Accident ,35.683333,-94.250278,, Beech , No ,1, Reciprocating , Personal , IMC , 
 Accident ,45.408333,-84.6,, Stinson , No ,1, Reciprocating , Personal , VMC , 
 Accident ,38.776111,-122.992777,, Beech , No ,1, Reciprocating , Personal , VMC , 
 Accident ,34.4,-86.276389,, Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,46.023889,-99.3525,, Cessna , No ,1, Reciprocating , Personal , IMC , 
 Accident ,30.418056,-86.147777,, Eurocopter Deutschland , No ,2, Turbo Shaft , Positioning , IMC , 
 Accident ,42.075556,-86.867223,, Boeing , No ,4, Turbo Fan ,, VMC , 
 Accident ,33.938889,-81.119445, Airplane , Cessna , No ,1, Reciprocating , Instructional , VMC , 
 Accident ,47.573334,-109.033333,, Aviat , No ,1, Reciprocating , Aerial Observation , VMC , 
 Incident ,,,, Boeing , No ,,,,, 
 Accident ,-3.881667,36.426667,, Cessna , No ,,,, VMC , 
 Accident ,,, Airplane , British Aerospace , No ,2, Turbo Prop ,, IMC , 
 Accident ,18.456667,-66.098055, Helicopter , Robinson , No ,1, Reciprocating , Personal , VMC , 
 Accident ,27.961944,-80.559722, Airplane , Piper , No ,1, Reciprocating , Personal , VMC , 
 Accident ,38.662222,-90.651944, Airplane , Beech , No ,2, Reciprocating , Business , IMC , 
 Accident ,33.200556,-97.197777,, Cessna , No ,1, Reciprocating , Instructional , VMC , 
